user_id,QoS_bandwidth,QoS_packet-loss,QoS_delay,QoS_jitter,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,V_content,V_complexity-class,QoD_model,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
9,4608,0,0.39,0.059,360,1114,30,1,3681,5,2,2,2,1,27,5,3,5,5,5,4
112,1024,0,0.328,0.052,360,365,25,2,3683,4,2,2,5,1,39,5,4,5,3,3,3
132,4096,0,0.465,0.032,360,235,25,2,3684,2,1,0,5,1,30,5,2,5,4,4,4
149,4096,0,0.435,0.049,360,205,31,1,3688,4,2,2,3,1,33,5,3,5,2,3,4
25,1024,0,0.308,0.055,360,483,31,1,3693,5,2,2,2,0,28,5,3,5,3,3,3
2,2048,0,0.449,0.047,360,607,26,1,3696,5,2,2,2,1,28,5,4,4,5,4,4
117,1024,0,0.3,0.039,360,224,30,1,3698,2,1,0,5,0,29,5,4,5,4,4,4
133,1536,0,0.436,0.046,360,392,30,2,3701,4,1,0,5,1,31,5,4,5,3,4,4
122,2048,0,0.497,0.045,360,1053,30,1,3716,2,1,0,5,1,32,5,4,5,4,4,4
167,2048,0,0.415,0.054,360,1204,31,1,3724,4,1,0,2,0,30,5,2,5,4,4,4
6,2048,0,0.477,0.057,360,821,26,1,3725,5,1,0,1,0,26,5,3,5,3,4,4
127,1024,0,0.323,0.037,360,224,30,1,3731,4,1,0,5,1,23,5,4,5,4,4,4
152,2048,0,0.292,0.037,360,282,25,2,3739,5,1,0,GT-I9193,0,29,4,4,5,3,3,3
142,2048,0,0.481,0.041,360,26,12,1,3764,4,1,0,5,1,36,5,4,5,4,5,4
117,1024,0,0.482,0.082,360,475,25,2,3766,4,1,0,5,0,29,5,4,5,3,4,4
61,1024,0,0.305,0.047,360,415,24,1,3768,4,1,0,5,1,27,5,4,4,4,5,4
81,1536,0,0.371,0.08,360,948,26,1,3769,5,1,0,2,1,18,5,4,5,4,4,4
167,1536,0,0.494,0.067,360,469,30,1,3778,4,1,0,4,0,30,5,4,5,4,4,4
64,2048,0,0.487,0.062,360,901,26,1,3779,5,1,0,2,1,26,5,3,4,3,4,3
112,2048,0,0.326,0.061,360,1051,30,1,3781,2,1,0,5,1,39,5,3,5,3,4,3
123,2048,0,0.328,0.039,360,543,30,1,3784,4,2,2,5,1,24,5,4,5,4,4,4
63,2048,0,0.379,0.073,360,246,30,1,3787,2,1,0,5,1,27,5,5,5,5,5,5
73,2048,0,0.307,0.049,360,432,25,2,3791,2,1,0,6,1,18,5,5,5,4,4,4
8,2048,0,0.421,0.058,360,662,25,1,3794,5,2,2,6,1,23,5,2,3,2,2,2
132,2048,0,0.399,0.07,360,413,30,1,3799,4,1,0,5,1,30,5,4,5,5,4,5
78,2048,0,0.427,0.046,360,1339,26,1,3801,5,1,0,2,1,19,5,4,4,4,4,4
163,2048,0,0.328,0.036,360,281,31,1,3802,5,1,0,1,1,22,4,2,4,2,3,2
143,1536,0,0.436,0.046,360,49,10,1,3803,4,1,0,7,1,47,3,4,5,3,5,3
67,2048,0,0.33,0.052,240,176,25,1,3810,2,1,0,2,1,26,5,5,5,5,5,5
64,1536,0,0.458,0.078,360,659,25,2,3811,1,2,2,5,1,26,5,4,5,4,4,4
124,2048,0,0.316,0.052,360,314,25,1,3814,2,1,0,5,1,30,5,4,5,4,4,4
163,1536,0,0.414,0.068,360,81,13,1,3831,4,2,2,1,1,22,4,4,5,2,4,2
174,2048,0,0.304,0.039,360,413,30,1,3845,4,2,2,9,1,50,5,4,5,4,4,4
50,2048,0,0.489,0.082,360,332,31,1,3850,5,1,0,4,1,25,5,4,5,4,5,4
121,1536,0,0.377,0.063,360,424,30,2,3860,4,1,0,5,1,30,5,4,5,4,4,4
118,1536,0,0.393,0.054,360,381,25,1,3864,2,1,0,5,1,35,5,4,5,4,4,4
128,2048,0,0.48,0.048,360,413,30,1,3864,4,1,0,5,1,27,5,3,4,4,4,4
130,1536,0,0.347,0.036,360,658,25,1,3869,4,1,0,5,1,29,5,4,5,4,4,4
136,2048,0,0.505,0.051,360,2204,26,1,3870,5,1,0,4,1,31,5,4,5,5,5,4
131,1024,0,0.341,0.044,360,517,30,1,3871,2,1,0,5,1,27,5,4,5,4,4,5
119,1024,0,0.433,0.038,360,1340,26,1,3885,4,1,0,5,1,30,5,4,5,4,4,4
104,2048,0,0.334,0.028,360,415,30,1,3886,2,1,0,2,1,19,5,5,5,3,5,4
149,1536,0,0.48,0.065,360,777,25,1,3887,4,1,0,3,1,33,4,4,5,4,3,4
139,1024,0,0.429,0.037,360,183,25,1,3888,5,1,0,5,1,39,5,4,5,4,4,4
73,2048,0,0.33,0.027,360,949,26,1,3889,5,1,0,6,1,18,5,4,5,5,5,5
172,1536,0,0.488,0.077,360,400,30,1,3904,4,1,0,2,1,28,5,4,5,4,4,4
140,2048,0,0.412,0.048,360,116,12,1,3907,4,1,0,5,1,40,2,4,5,4,5,4
25,2048,0,0.438,0.044,360,398,30,1,3907,5,1,0,2,0,28,5,4,4,4,2,4
140,2560,0,0.486,0.078,360,1248,24,1,3913,4,1,0,5,1,40,2,5,5,5,5,5
174,2048,0,0.408,0.033,360,526,25,1,3919,4,1,0,9,1,50,5,4,5,4,4,4
120,2048,0,0.477,0.05,360,777,26,1,3920,4,2,2,5,1,29,5,4,5,4,4,5
123,2048,0,0.313,0.072,360,922,31,1,3927,2,2,2,5,1,24,5,4,5,4,4,4
105,1024,0,0.3,0.039,360,300,30,1,3931,2,2,2,5,1,43,2,2,5,3,3,4
33,1024,0,0.531,0.076,360,608,26,1,3934,4,2,2,3,1,26,5,3,5,4,4,4
178,1536,0,0.436,0.046,240,55,25,1,3935,4,2,2,2,1,23,5,4,5,4,4,4
141,2048,0,0.341,0.033,360,86,12,1,3965,4,2,2,2,1,24,5,4,5,4,5,4
128,3072,0,0.496,0.116,360,693,6,1,3966,2,2,2,5,1,27,5,3,3,3,4,3
5,2048,0,0.377,0.056,360,774,26,2,3976,2,2,2,3,1,24,5,4,5,3,4,3
119,1024,0,0.305,0.047,360,1105,31,1,3990,2,2,2,5,1,30,5,4,5,4,4,4
127,1536,0,0.418,0.039,360,409,30,1,3993,4,2,2,5,1,23,5,5,5,5,5,5
173,2048,0,0.3,0.033,360,685,25,1,3996,4,2,2,2,1,31,5,4,5,3,4,4
159,2048,0,0.39,0.051,360,426,30,1,4006,4,2,2,5,1,55,5,4,5,5,5,5
107,2048,0,0.332,0.032,360,731,25,1,4011,4,2,2,5,1,26,4,2,2,3,2,2
117,1024,0,0.308,0.055,360,424,30,1,4013,4,2,2,8,0,29,5,4,5,4,4,4
147,2560,0,0.48,0.073,360,573,30,1,4016,5,1,0,7,1,28,5,3,5,4,4,4
173,3584,0,0.334,0.065,360,236,30,1,4019,4,1,0,2,1,31,5,4,5,4,4,4
124,3072,0,0.284,0.032,360,438,25,2,4025,4,1,0,5,1,30,5,4,4,4,4,4
37,2560,0,0.386,0.052,360,1339,26,2,4025,4,1,0,3,1,21,5,2,5,3,4,3
126,2048,0,0.403,0.06,360,825,30,3,4043,4,1,0,5,1,19,5,4,4,4,4,4
178,1024,0,0.377,0.063,360,218,30,1,4050,4,1,0,2,1,23,5,4,5,4,4,4
124,2048,0,0.439,0.072,360,954,26,1,4055,2,1,0,5,1,30,5,4,5,4,4,4
106,3072,0,0.274,0.039,360,333,31,1,4063,2,2,2,5,1,53,5,2,5,3,3,3
147,3072,0,0.454,0.051,360,3918,31,1,4063,5,1,0,3,1,28,5,4,5,4,1,4
128,2048,0,0.302,0.046,360,703,25,1,4071,4,1,0,5,1,27,5,3,4,4,4,5
176,3072,0,0.435,0.049,360,413,30,1,4071,4,2,2,9,1,40,5,4,5,4,4,4
68,3584,0,0.348,0.043,360,648,26,1,4076,5,1,0,2,1,25,5,2,5,4,3,4
178,2048,0,0.349,0.068,360,246,30,1,4081,4,1,0,2,1,23,5,4,5,4,4,4
66,3072,0,0.499,0.018,360,945,26,1,4083,2,2,2,3,0,23,5,5,5,5,5,5
52,1024,0,0.403,0.06,360,684,25,1,4097,2,2,2,5,1,26,5,3,5,4,4,4
117,3072,0,0.318,0.027,360,708,25,1,4112,2,1,0,5,0,29,5,4,5,4,4,4
117,3072,0,0.318,0.027,360,335,31,1,4112,4,2,2,5,0,29,5,4,5,4,4,4
67,3584,0,0.333,0.034,360,295,30,2,4115,2,1,0,2,1,26,5,5,5,4,4,5
133,1024,0,0.407,0.061,360,1342,26,1,4130,4,1,0,5,1,31,5,4,5,5,5,5
118,1024,0,0.487,0.036,360,658,25,1,4136,4,1,0,5,1,35,5,4,5,4,4,4
138,1536,0,0.527,0.056,360,1254,30,1,4137,4,1,0,8,1,26,5,5,5,5,5,5
141,1536,0,0.285,0.054,240,49,12,1,4142,4,1,0,2,1,24,5,5,5,5,5,5
121,1024,0,0.274,0.039,360,552,26,1,4147,2,2,2,5,1,30,5,4,5,4,4,4
75,3072,0,0.411,0.032,360,424,31,2,4147,2,1,0,3,1,17,5,3,4,2,4,2
10,3584,0,0.319,0.05,360,425,30,2,4150,4,1,0,3,0,25,5,2,5,3,4,3
142,3072,0,0.444,0.049,360,552,25,1,4162,4,1,0,5,1,36,5,4,5,5,5,5
146,3072,0,0.309,0.03,360,75,12,1,4164,5,2,2,3,1,49,5,3,4,3,4,3
172,1536,0,0.386,0.052,360,819,30,1,4166,4,1,0,2,1,28,5,3,5,5,4,4
52,1536,0,0.285,0.054,240,115,24,1,4171,2,2,2,5,1,26,5,4,5,3,4,3
121,1536,0,0.45,0.033,360,224,30,1,4174,2,1,0,5,1,30,5,4,5,4,4,5
57,1024,0,0.465,0.08,360,921,31,1,4175,4,1,0,2,1,31,5,4,5,4,4,4
121,1024,0,0.411,0.032,360,301,25,1,4180,2,1,0,5,1,30,5,4,5,4,4,4
165,1024,0,0.483,0.034,360,391,30,1,4184,2,1,0,8,1,48,5,3,5,4,3,4
134,1024,0,0.48,0.073,360,898,25,2,4184,4,2,2,5,1,26,5,4,5,5,5,5
21,1024,0,0.48,0.054,360,1339,26,2,4185,4,2,2,3,0,27,5,5,5,5,5,5
116,1536,0,0.433,0.032,360,630,25,2,4197,4,1,0,5,1,22,5,4,4,3,4,3
96,1536,0,0.481,0.041,360,709,25,2,4207,4,1,0,6,1,23,5,3,3,4,3,3
154,1536,0,0.483,0.064,360,137,13,1,4212,5,2,2,2,0,30,4,3,5,1,2,2
172,1024,0,0.309,0.03,360,392,30,2,4223,2,2,2,4,1,28,5,4,5,4,4,4
15,1536,0,0.456,0.042,360,1115,30,1,4225,5,2,2,2,1,24,5,3,4,4,3,3
122,3072,0,0.421,0.058,360,327,30,1,4226,4,1,0,5,1,32,5,4,5,4,4,4
161,3584,0,0.289,0.037,360,64,12,1,4259,4,1,0,1,0,45,5,2,5,2,3,2
110,1536,0,0.354,0.065,360,660,26,1,4266,2,2,2,5,1,20,2,4,4,3,5,4
83,1024,0,0.328,0.049,360,1339,26,1,4266,5,2,2,2,1,30,5,3,5,4,4,4
125,1024,0,0.454,0.051,360,1201,31,1,4290,2,2,2,5,1,30,5,4,5,4,4,4
110,1024,0,0.435,0.071,360,425,30,1,4299,4,2,2,3,1,20,2,4,5,4,4,4
64,1536,0,0.393,0.026,360,683,25,1,4301,5,2,2,2,1,26,5,4,4,3,4,3
121,1536,0,0.324,0.032,360,1219,31,2,4323,4,2,2,5,1,30,5,4,5,4,4,4
105,1024,0,0.487,0.062,360,610,26,2,4341,2,1,0,5,1,43,2,1,5,4,3,3
141,1536,0,0.37,0.035,360,60,11,1,4347,4,2,2,2,1,24,5,4,5,3,5,4
140,1536,0,0.47,0.084,240,116,24,1,4353,4,2,2,5,1,40,2,4,5,4,5,4
179,1536,0,0.433,0.032,360,530,25,1,4357,4,1,0,2,1,26,5,4,5,4,4,4
66,1536,0,0.304,0.043,360,1107,31,1,4367,5,1,0,3,0,23,5,3,4,4,4,4
96,1536,0,0.497,0.084,360,581,26,1,4381,4,1,0,6,1,23,5,4,4,3,2,4
131,1536,0,0.477,0.057,360,660,26,1,4385,2,1,0,5,1,27,5,5,5,5,5,5
104,1536,0,0.363,0.063,360,744,25,1,4386,2,1,0,5,0,21,5,4,5,4,4,4
120,1024,0,0.303,0.043,360,425,30,1,4391,4,1,0,5,1,29,5,4,5,4,4,4
126,1536,0,0.289,0.037,360,870,30,2,4393,2,1,0,5,1,19,5,4,5,4,4,5
177,3072,0,0.408,0.033,360,381,26,1,4418,4,1,0,9,1,17,4,4,5,4,4,4
105,3584,0,0.502,0.058,360,1045,30,1,4421,2,1,0,5,1,43,5,2,5,4,4,4
174,3072,0,0.407,0.063,360,606,26,1,4452,4,1,0,9,1,50,5,3,5,3,3,4
127,3072,0,0.377,0.056,360,773,26,1,4457,4,1,0,5,1,23,5,4,5,4,4,4
138,1536,0,0.461,0.041,360,87,9,1,4459,4,1,0,8,1,26,5,4,5,3,4,3
134,1536,0,0.393,0.055,360,98,12,1,4462,5,2,2,5,1,26,5,4,5,3,4,3
175,1536,0,0.357,0.065,360,393,30,2,4465,4,2,2,5,1,52,5,4,5,4,4,4
128,1024,0,0.435,0.069,360,731,25,3,4467,4,1,0,5,1,27,5,3,5,5,5,5
123,1024,0,0.454,0.08,360,776,25,1,4471,2,1,0,5,1,24,5,4,5,4,4,4
150,1024,0,0.426,0.047,360,479,25,2,4473,4,1,0,5,1,55,5,3,5,3,4,4
126,1536,0,0.494,0.124,360,1142,26,1,4488,2,1,0,5,1,19,5,4,5,4,4,4
117,1024,0,0.424,0.068,360,1045,26,1,4526,4,1,0,5,0,29,5,4,5,4,4,4
174,2048,0,0.502,0.033,360,1214,31,1,4539,4,1,0,9,1,50,5,4,5,4,4,4
18,1024,0,0.472,0.085,360,566,31,1,4540,5,1,0,2,1,33,5,2,5,5,5,4
16,3072,0,0.48,0.074,360,954,31,1,4554,5,1,0,2,1,27,5,3,4,4,4,4
166,2560,0,0.316,0.052,360,424,30,1,4560,2,1,0,8,0,30,5,4,5,3,4,3
133,3072,0,0.523,0.054,360,254,26,2,4567,2,1,0,2,1,31,5,4,5,4,4,4
128,3072,0,0.341,0.033,360,1222,31,1,4573,4,1,0,5,1,27,5,4,4,4,4,4
86,3584,0,0.324,0.032,360,550,25,2,4583,2,1,0,5,1,25,5,3,4,3,4,4
174,3072,0,0.425,0.029,360,538,31,1,4598,4,1,0,9,1,50,5,4,5,4,4,4
83,3072,0,0.477,0.057,360,835,26,2,4599,4,1,0,2,1,30,5,3,4,3,4,3
46,3072,0,0.264,0.039,360,483,25,1,4619,5,1,0,2,1,25,5,4,5,5,4,5
133,2560,0,0.411,0.038,360,921,31,1,4622,4,1,0,5,1,31,5,4,5,5,5,5
122,1024,0,0.494,0.067,360,379,26,1,4646,4,2,2,5,1,32,5,4,5,4,4,4
159,1536,0,0.439,0.036,360,3653,31,1,4648,5,1,0,5,1,55,4,3,5,4,4,4
158,1024,0,0.325,0.039,360,224,30,1,4680,2,2,2,2,1,40,5,3,5,4,3,4
125,1024,0,0.285,0.046,360,605,25,1,4682,2,1,0,5,1,30,5,4,5,4,4,4
126,1024,0,0.333,0.034,360,424,26,1,4689,2,2,2,5,1,19,5,4,5,4,4,5
102,3072,0,0.49,0.054,360,182,25,2,4697,4,1,0,5,1,19,5,2,4,2,2,2
97,3072,0,0.449,0.047,360,835,26,1,4711,5,2,2,4,1,19,5,3,5,4,4,4
131,2048,0,0.303,0.048,360,562,30,1,4730,2,2,2,5,1,27,5,2,5,4,4,4
124,3584,0,0.425,0.029,360,1053,30,1,4736,4,2,2,5,1,30,5,4,5,4,4,4
58,2560,0,0.47,0.084,360,834,26,1,4736,5,1,0,3,1,44,5,4,4,3,4,4
173,3584,0,0.502,0.058,360,366,26,3,4738,4,1,0,2,1,31,5,4,5,4,4,4
127,1536,0,0.357,0.065,360,301,26,1,4739,2,1,0,5,1,23,5,5,4,3,3,3
110,3584,0,0.344,0.049,360,901,26,1,4773,4,1,0,8,1,20,2,3,4,3,3,3
87,3072,0,0.447,0.056,360,413,30,1,4810,2,2,2,1,1,28,5,4,5,4,2,4
121,3072,0,0.273,0.023,360,943,26,1,4812,4,2,2,5,1,30,5,4,5,4,4,4
131,3072,0,0.292,0.037,360,901,26,1,4812,4,1,0,5,1,27,5,4,5,5,5,5
118,3584,0,0.425,0.029,360,565,31,1,4813,4,1,0,5,1,35,5,4,5,4,4,4
102,2560,0,0.305,0.061,360,692,25,1,4820,4,2,2,2,1,19,5,4,5,3,4,3
1,3072,0,0.376,0.046,360,607,25,1,4822,2,1,0,1,1,22,4,4,5,4,4,4
146,3072,0,0.487,0.042,360,655,30,1,4826,5,2,2,3,1,49,5,3,5,4,3,4
131,3072,0,0.379,0.073,360,224,30,1,4827,2,2,2,5,1,27,5,4,5,5,5,5
131,2560,0,0.516,0.064,360,661,25,1,4830,4,2,2,5,1,27,5,4,5,5,5,5
164,3584,0,0.465,0.071,360,425,30,1,4835,2,1,0,7,1,30,5,4,5,4,4,4
65,3072,0,0.304,0.039,360,1228,31,2,4870,2,1,0,2,1,26,5,4,4,4,4,4
131,3072,0,0.462,0.043,360,1338,26,1,4871,4,1,0,5,1,27,5,4,5,4,4,4
94,3072,0,0.424,0.046,360,393,30,1,4889,2,2,2,4,1,26,5,4,4,4,4,4
26,3072,0,0.319,0.05,360,448,25,4,4892,4,1,0,2,1,33,5,2,4,4,4,2
149,1024,0,0.349,0.068,360,921,31,1,4894,5,1,0,5,1,33,5,4,5,4,4,4
130,3072,0,0.328,0.052,360,302,26,1,4914,4,2,2,5,1,29,5,4,5,4,4,4
131,1024,0,0.36,0.043,360,301,26,1,4931,2,1,0,5,1,27,5,3,5,5,5,5
52,1024,0,0.435,0.071,360,301,25,1,4938,5,1,0,4,1,26,5,4,5,4,4,4
126,1024,0,0.403,0.033,360,659,25,1,4945,4,1,0,5,1,19,5,4,5,4,4,4
111,1024,0,0.499,0.018,360,333,31,1,4945,4,2,2,2,1,25,5,4,5,3,4,3
140,1024,0,0.472,0.034,360,91,9,2,4950,4,1,0,5,1,40,2,4,5,4,5,4
172,1024,0,0.334,0.028,360,659,25,2,4976,4,1,0,4,1,28,5,4,5,3,4,4
110,1024,0,0.348,0.043,360,1222,31,1,4988,2,1,0,3,1,20,2,4,5,4,5,4
53,1536,0,0.289,0.037,360,1335,26,1,4995,2,1,0,6,1,24,5,4,5,5,5,5
86,1536,0,0.439,0.036,360,922,31,2,5027,4,2,2,5,1,25,5,4,4,4,3,3
161,1536,0,0.486,0.078,360,137,12,1,5034,4,1,0,1,0,45,5,2,5,2,3,2
27,1536,0,0.354,0.065,360,819,25,1,5050,5,2,2,2,1,27,5,3,5,4,3,4
132,1024,0,0.48,0.065,360,551,25,2,5065,4,2,2,5,1,30,5,4,5,4,4,4
163,1536,0,0.395,0.07,360,241,26,1,5070,4,1,0,1,1,22,5,4,5,4,4,4
167,1536,0,0.432,0.046,360,834,26,1,5090,2,1,0,9,0,30,5,3,5,3,3,3
122,1536,0,0.483,0.064,360,553,26,1,5157,4,1,0,5,1,32,5,4,5,4,4,4
174,2048,0,0.45,0.033,360,816,25,2,5216,4,1,0,9,1,50,5,4,5,4,3,4
161,1536,0,0.487,0.036,360,204,30,1,5220,4,1,0,1,0,45,5,3,5,2,3,2
129,2048,0,0.31,0.048,360,360,24,1,5226,4,1,0,5,1,30,5,4,5,4,4,4
167,2048,0,0.304,0.043,360,439,25,3,5233,4,1,0,4,0,30,5,3,3,4,4,3
28,1024,0,0.41,0.053,360,792,31,2,5267,4,1,0,3,0,28,5,2,4,4,1,3
169,2048,0,0.332,0.032,360,399,30,3,5268,4,1,0,4,1,45,4,3,5,4,4,4
65,2048,0,0.487,0.042,360,547,31,1,5298,2,1,0,3,1,26,5,4,5,4,4,4
172,2048,0,0.324,0.041,360,731,25,2,5327,4,1,0,4,1,28,5,4,5,4,4,4
1,2048,0,0.403,0.06,360,963,26,1,5354,2,1,0,1,1,22,4,4,5,3,1,3
130,2048,0,0.487,0.062,360,467,31,1,5365,2,1,0,5,1,29,5,4,5,4,4,4
86,2048,0,0.48,0.048,360,540,30,1,5432,4,1,0,5,1,25,5,3,5,4,3,4
170,2048,0,0.407,0.061,240,116,24,2,5443,2,1,0,4,1,29,5,3,5,3,4,4
101,2048,0,0.334,0.028,360,608,25,1,5459,2,1,0,3,0,32,5,3,5,3,5,4
26,2048,0,0.435,0.093,360,334,31,1,5482,4,1,0,2,1,33,5,2,5,3,4,3
60,2048,0,0.386,0.052,360,545,31,2,5500,2,1,0,6,1,38,5,3,5,4,4,4
168,3072,0,0.454,0.051,360,412,30,1,5503,4,1,0,4,1,27,5,3,5,4,4,4
130,2048,0,0.335,0.036,360,1051,30,1,5531,4,1,0,5,1,29,5,3,5,5,5,5
133,1024,0,0.393,0.026,360,720,25,2,5571,4,1,0,2,1,31,5,4,5,4,4,4
127,2048,0,0.444,0.084,360,1338,26,2,5572,4,1,0,5,1,23,5,3,4,3,3,3
174,3072,0,0.324,0.032,360,901,30,2,5579,4,1,0,9,1,50,5,4,5,4,5,4
97,1024,0,0.426,0.049,360,495,25,1,5649,5,1,0,4,1,19,5,3,5,4,5,4
125,2560,0,0.302,0.054,360,1339,26,2,5681,4,1,0,5,1,30,5,4,5,4,4,4
38,2560,0,0.415,0.054,360,1104,26,1,5744,5,1,0,2,0,19,5,3,5,4,4,4
138,2048,0,0.489,0.072,360,424,31,1,5764,4,1,0,3,1,26,5,5,5,5,5,5
162,3072,0,0.273,0.023,360,86,13,1,5773,4,1,0,1,0,50,4,3,5,2,4,2
128,2048,0,0.304,0.043,360,614,25,2,5777,4,1,0,5,1,27,5,4,4,4,4,4
174,3584,0,0.49,0.054,360,550,26,1,5863,4,2,2,9,1,50,5,3,5,3,4,4
144,1024,0,0.286,0.048,360,3785,25,1,5881,5,1,0,8,1,41,5,5,5,5,5,5
159,3584,0,0.439,0.036,360,409,30,1,5901,4,1,0,5,1,55,4,3,4,4,4,4
88,2560,0,0.395,0.07,360,834,26,1,5914,2,1,0,4,1,24,5,4,5,4,3,4
101,3584,0,0.358,0.045,360,408,30,1,5939,4,1,0,2,0,32,5,4,4,2,3,3
179,3072,0,0.424,0.05,360,556,30,1,5947,4,1,0,2,1,26,5,4,5,3,4,4
128,3584,0,0.307,0.049,360,302,25,2,5967,2,1,0,5,1,27,5,3,5,4,4,4
86,3072,0,0.447,0.056,360,992,31,1,5974,4,1,0,5,1,25,5,3,5,4,3,4
124,3072,0,0.334,0.065,360,658,26,1,5975,4,1,0,5,1,30,5,4,5,4,4,4
169,3584,0,0.285,0.054,360,360,24,1,6008,4,1,0,4,1,45,4,4,5,5,5,5
36,4096,0,0.328,0.039,360,333,31,2,6023,2,1,0,6,1,38,5,3,5,3,4,3
40,4608,0,0.444,0.049,360,518,26,2,6028,2,2,2,3,1,21,5,4,5,4,4,4
88,3584,0,0.379,0.073,360,472,25,2,6034,2,2,2,4,1,24,5,5,4,5,4,4
31,4096,0,0.455,0.033,360,552,26,1,6051,5,1,0,2,1,25,5,2,5,4,4,3
86,1536,0,0.48,0.065,360,608,25,1,6070,4,1,0,5,1,25,5,3,4,4,4,3
1,3072,0,0.358,0.045,360,776,26,1,6099,2,1,0,1,1,22,4,4,3,3,3,3
6,1024,0,0.295,0.047,360,657,25,1,6112,5,2,2,1,0,26,5,2,5,5,5,5
66,1536,0,0.393,0.054,360,366,25,1,6152,5,1,0,3,0,23,5,4,4,4,4,4
166,1536,0,0.395,0.07,360,819,25,1,6177,4,2,2,8,0,30,5,4,5,4,4,4
177,3072,0,0.33,0.052,360,337,24,1,6209,4,1,0,9,1,17,5,4,5,5,5,4
127,1024,0,0.394,0.045,360,551,26,1,6238,2,1,0,5,1,23,5,5,5,5,5,5
181,3072,0,0.49,0.054,360,315,26,1,6247,4,1,0,3,1,19,5,4,5,4,4,4
174,3072,0,0.465,0.032,360,360,30,1,6249,4,1,0,9,1,50,5,3,5,3,4,4
121,3072,0,0.456,0.042,360,657,25,1,6327,2,2,2,5,1,30,5,4,5,4,4,4
114,3584,0,0.495,0.043,360,235,30,1,6381,4,1,0,5,1,54,5,4,5,4,5,4
95,1536,0,0.502,0.063,360,474,25,3,6403,2,2,2,5,1,19,5,4,3,4,4,3
87,3072,0,0.346,0.096,360,332,30,1,6412,4,2,2,4,1,28,5,4,5,5,4,5
108,1536,0,0.341,0.044,360,301,26,1,6425,4,2,2,8,1,52,4,2,5,3,3,3
114,1024,0,0.497,0.045,360,736,24,2,6434,2,1,0,5,1,54,5,3,5,4,4,4
14,2560,0,0.489,0.082,360,368,25,1,6473,5,2,2,2,1,28,5,2,4,4,4,3
95,3584,0,0.411,0.032,360,835,26,2,6489,4,2,2,5,1,19,5,4,4,4,3,4
10,1536,0,0.407,0.063,360,1340,26,1,6596,5,1,0,2,0,25,5,3,5,4,4,3
119,3584,0,0.435,0.071,360,606,25,1,6639,2,1,0,5,1,30,5,4,5,4,4,4
178,1024,0,0.292,0.047,360,1340,26,1,6645,4,1,0,2,1,23,5,4,5,4,4,4
20,3584,0,0.514,0.068,360,218,30,1,6648,5,1,0,2,1,29,5,3,3,3,3,4
40,3584,0,0.502,0.058,360,543,30,1,6671,5,1,0,2,1,21,5,2,5,4,4,3
169,3072,0,0.379,0.058,360,224,30,2,6714,4,1,0,4,1,45,4,3,4,4,4,4
44,3072,0,0.379,0.058,360,783,26,3,6750,2,1,0,2,1,22,5,3,4,4,4,3
160,3584,0,0.322,0.055,360,392,31,1,6762,5,1,0,1,1,55,4,4,3,3,4,3
126,4096,0,0.346,0.096,360,690,31,4,6861,2,1,0,5,1,19,5,4,4,4,4,4
53,3584,0,0.319,0.05,240,177,25,2,6900,2,1,0,5,1,24,5,4,5,5,5,5
172,4096,0,0.39,0.059,360,460,24,4,6915,4,1,0,2,1,28,5,4,4,4,4,3
155,4096,0,0.465,0.032,360,151,30,2,6923,5,1,0,8,0,33,5,2,5,3,3,3
158,2048,0,0.39,0.059,360,606,25,1,6990,5,1,0,2,1,40,5,1,5,4,4,4
152,4096,0,0.376,0.046,360,86,12,1,6998,5,1,0,7,0,29,4,3,5,2,2,2
162,4096,0,0.465,0.071,360,517,30,1,7022,4,1,0,1,0,50,4,2,5,4,4,2
168,4096,0,0.477,0.05,360,661,30,2,7025,2,1,0,4,1,27,5,3,5,4,4,4
177,4096,0,0.344,0.049,360,280,30,1,7030,4,1,0,9,1,17,5,4,5,4,4,4
157,4096,0,0.496,0.116,360,358,25,1,7053,5,1,0,8,0,30,5,4,5,4,3,4
15,3584,0,0.33,0.027,360,660,25,1,7062,5,1,0,2,1,24,5,2,3,3,3,3
150,3072,0,0.487,0.042,360,2125,26,2,7081,4,1,0,5,1,55,5,1,5,1,2,1
125,3584,0,0.392,0.045,360,467,25,1,7116,4,1,0,5,1,30,5,4,5,3,3,3
83,4096,0,0.455,0.033,360,508,30,3,7234,2,1,0,3,1,30,5,3,3,4,4,3
48,4608,0,0.495,0.043,360,828,26,2,7323,5,1,0,2,1,21,5,3,5,4,4,3
90,4096,0,0.465,0.071,360,413,30,1,7343,3,1,0,4,1,44,5,3,5,4,4,4
174,4096,0,0.455,0.033,360,911,25,1,7396,4,1,0,9,1,50,5,3,5,4,3,4
117,3584,0,0.333,0.034,360,476,31,3,7450,2,1,0,8,0,29,5,4,5,4,5,4
159,4096,0,0.292,0.047,360,279,26,1,7474,4,2,2,5,1,55,5,3,4,3,4,3
144,3584,0,0.312,0.049,360,69,10,1,7515,5,1,0,4,1,41,5,5,5,1,4,1
144,4096,0,0.444,0.049,360,658,25,1,7545,5,1,0,5,1,41,5,5,5,5,5,5
